3.593644152221558419e-01,5.524357441721459150e-01,6.254084478979876627e-01,6.540147439729029344e-01,6.741332934847579228e-01,6.882247459653316746e-01,6.985554891412630862e-01,7.057929866507272054e-01,7.138673042438732352e-01,7.158547519426180505e-01,7.220263000597727521e-01,7.238394102410837805e-01,7.295078700936441507e-01,7.348774656306036324e-01,7.416417613070332981e-01,7.558178920103606480e-01,8.315600717274357345e-01,8.683303446901773359e-01,8.843693962940825104e-01,8.903666068938035361e-01,9.508368200836819772e-01,9.753685993225742479e-01,9.867453676031081589e-01,9.915770073719863964e-01,9.976987447698744127e-01,9.989539748953975007e-01,9.996513249651324262e-01,9.996513249651324262e-01,9.996513249651324262e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.868051404662283477e-01,4.519027694759911729e-01,5.164026698545526317e-01,5.497957760510061576e-01,5.722056186491332186e-01,5.818938035465233138e-01,5.969366407650926742e-01,6.032825263996811627e-01,6.123181908746762048e-01,6.235953377166766343e-01,6.345736202430762862e-01,6.376867901972503860e-01,6.413478780633592446e-01,6.463040446304044728e-01,6.544979079497907914e-01,6.649282725642557956e-01,7.237696752341105100e-01,7.537905957362024401e-01,7.717324168160989428e-01,7.809723052400876497e-01,8.341502291293086957e-01,9.072524407252440248e-01,9.387776449491930242e-01,9.563209802749551569e-01,9.678222753536560585e-01,9.759364415222154809e-01,9.829049611476389225e-01,9.870890615660490308e-01,9.909195058776648635e-01,9.938035465232117893e-01,9.948694959155209849e-01,9.962641960549910580e-01
3.868381804623415299e-01,5.157345264727813960e-01,5.736763609246829931e-01,6.083146905294555262e-01,6.382550335570468247e-01,6.410514541387023479e-01,6.524981357196121268e-01,6.551826994780015623e-01,6.574198359433258698e-01,6.618941088739747070e-01,6.663310961968680335e-01,6.693885160328113537e-01,6.719985085756897680e-01,6.790454884414615089e-01,6.862043251304995595e-01,6.929903057419836143e-01,7.604026845637583687e-01,7.962341536167039102e-01,8.118941088739745071e-01,8.182326621923937671e-01,8.913497390007455445e-01,9.435495898583146079e-01,9.633855331841908454e-01,9.720357941834452120e-01,9.798657718120805660e-01,9.858314690529456081e-01,9.880686055182700267e-01,9.910514541387024368e-01,9.970171513795674789e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.479166666666666519e-01,5.000000000000000000e-01,5.468750000000000000e-01,5.833333333333332593e-01,5.927083333333332815e-01,6.145833333333332593e-01,6.322916666666665853e-01,6.322916666666665853e-01,6.354166666666666297e-01,6.354166666666666297e-01,6.354166666666666297e-01,6.374999999999999556e-01,6.395833333333332815e-01,6.395833333333332815e-01,6.395833333333332815e-01,6.416666666666666075e-01,7.468749999999999556e-01,7.812500000000000000e-01,8.062500000000000222e-01,8.249999999999999556e-01,8.791666666666667629e-01,9.666666666666667851e-01,9.697916666666668295e-01,9.697916666666668295e-01,9.697916666666668295e-01,9.697916666666668295e-01,9.697916666666668295e-01,9.697916666666668295e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.333333333333332871e-02,5.000000000000000000e-01,5.416666666666666297e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,7.083333333333333703e-01,7.083333333333333703e-01,7.083333333333333703e-01,7.500000000000000000e-01,7.916666666666666297e-01,8.750000000000000000e-01,9.166666666666666297e-01,9.166666666666666297e-01,9.583333333333333703e-01,9.583333333333333703e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.700209643605869569e-01,5.791404612159328780e-01,6.483228511530397808e-01,6.650943396226415283e-01,6.713836477987421558e-01,6.792452830188678847e-01,6.902515723270440384e-01,6.933962264150943522e-01,6.949685534591194536e-01,6.949685534591194536e-01,6.996855345911949797e-01,7.028301886792452935e-01,7.028301886792452935e-01,7.059748427672956073e-01,7.101677148846959886e-01,7.117400419287210900e-01,7.500000000000000000e-01,8.029350104821801892e-01,8.197064989517820477e-01,8.228511530398323615e-01,8.563941299790357453e-01,9.145702306079666055e-01,9.386792452830188260e-01,9.486373165618446901e-01,9.727463312368972437e-01,9.800838574423480498e-01,9.905660377358490587e-01,9.968553459119496862e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.736111111111110938e-01,6.551587301587300516e-01,6.908730158730157500e-01,7.033730158730158166e-01,7.164682539682538653e-01,7.208333333333333259e-01,7.363095238095238582e-01,7.398809523809524169e-01,7.434523809523809756e-01,7.513888888888889950e-01,7.549603174603175537e-01,7.549603174603175537e-01,7.561507936507937400e-01,7.632936507936508574e-01,7.652777777777777235e-01,7.664682539682539097e-01,8.168650793650793496e-01,8.934523809523809978e-01,9.061507936507937622e-01,9.144841269841270659e-01,9.468253968253969033e-01,9.503968253968253510e-01,9.563492063492062822e-01,9.571428571428571841e-01,9.619047619047619291e-01,9.666666666666666741e-01,9.777777777777776347e-01,9.841269841269840724e-01,9.888888888888888173e-01,9.928571428571428825e-01,9.976190476190476275e-01,1.000000000000000000e+00
3.420195439739413534e-01,5.325732899022801448e-01,5.977198697068404343e-01,6.498371335504885549e-01,6.726384364820846562e-01,6.758957654723126707e-01,6.856677524429967141e-01,6.872964169381107213e-01,6.954397394136807575e-01,6.986970684039087720e-01,7.003257328990227792e-01,7.019543973941367865e-01,7.035830618892507937e-01,7.100977198697068227e-01,7.117263843648208299e-01,7.117263843648208299e-01,7.540716612377850181e-01,8.127035830618892787e-01,8.241042345276873293e-01,8.338762214983713728e-01,8.485342019543974379e-01,9.022801302931595657e-01,9.169381107491856309e-01,9.381107491856677250e-01,9.527687296416937901e-01,9.543973941368077973e-01,9.723127035830618770e-01,9.788273615635179059e-01,9.804560260586319131e-01,9.902280130293159566e-01,9.967426710097719855e-01,1.000000000000000000e+00
4.691265060240963902e-01,6.578815261044176355e-01,6.957831325301204739e-01,7.143574297188755029e-01,7.259036144578313587e-01,7.384538152610441442e-01,7.457329317269076885e-01,7.489959839357429594e-01,7.505020080321285203e-01,7.515060240963855609e-01,7.540160642570281624e-01,7.555220883534137233e-01,7.585341365461847341e-01,7.585341365461847341e-01,7.585341365461847341e-01,7.685742971887550290e-01,8.290662650602409478e-01,8.481425702811246081e-01,8.596887550200802419e-01,8.770080321285139702e-01,9.269578313253011848e-01,9.681224899598392941e-01,9.834337349397590522e-01,9.849397590361446131e-01,9.939759036144578674e-01,9.939759036144578674e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.215777023552401137e-01,6.168003702560937995e-01,6.718553944255888366e-01,7.025917926565874438e-01,7.191093283965853677e-01,7.321659981487195212e-01,7.389694538722616501e-01,7.481744317597449623e-01,7.558006788028385214e-01,7.609122698755529379e-01,7.660290033940142518e-01,7.707960506016661162e-01,7.781908875861359709e-01,7.830916383832150496e-01,7.867787719839555161e-01,7.984881209503240651e-01,8.643062840687030235e-01,8.926000205697829371e-01,9.039391134423532259e-01,9.140183071068600507e-01,9.468733929857040543e-01,9.727193253111180438e-01,9.798930371284582108e-01,9.887380438136376126e-01,9.894785560012340220e-01,9.930782680242722371e-01,9.975624807158284257e-01,9.975624807158284257e-01,9.988995166100997913e-01,9.992080633549316193e-01,9.992080633549316193e-01,1.000000000000000000e+00
3.823888232979141821e-01,5.516922471467925471e-01,6.028187721369538954e-01,6.292896497441952119e-01,6.482290436835891345e-01,6.556424635970089509e-01,6.673652105470285756e-01,6.717778433687524586e-01,6.768299881936246098e-01,6.807851239669421295e-01,6.873770169224713289e-01,6.942296340023612622e-01,6.967483274301455864e-01,6.988390397481306637e-01,7.030942542306178877e-01,7.099616292798111017e-01,7.530352223534041434e-01,7.718073593073593308e-01,7.769628099173552238e-01,7.800964187327823485e-01,8.253541912632822442e-01,8.813508461235733948e-01,9.047422274695001709e-01,9.328463203463203124e-01,9.401465958284139779e-01,9.464138134592680052e-01,9.635281385281385669e-01,9.684179456906728545e-01,9.885871704053522668e-01,9.926702085792995511e-01,9.993112947658401302e-01,1.000000000000000000e+00
3.704157386785448813e-01,5.296585003711952178e-01,6.097624350408313854e-01,6.463994060876021575e-01,6.635115070527097814e-01,6.768374164810689875e-01,6.838530066815143860e-01,6.903860430586489239e-01,7.011135857461023857e-01,7.096139569413512094e-01,7.170378619153674471e-01,7.219376391982181840e-01,7.273199703043801145e-01,7.337787676317742980e-01,7.412769116555308901e-01,7.486636971046771727e-01,7.826280623608017351e-01,7.959539717891610522e-01,8.054936896807721736e-01,8.106904231625835511e-01,8.415738678544915086e-01,8.880475129918337096e-01,9.051967334818113997e-01,9.464365256124721570e-01,9.527468448403859647e-01,9.633259094283592727e-01,9.661098737936153480e-01,9.698218262806236334e-01,9.913140311804009563e-01,9.979955456570156480e-01,1.000000000000000000e+00,1.000000000000000000e+00
4.244604316546762290e-01,6.187050359712230607e-01,6.954436450839327488e-01,7.134292565947241149e-01,7.134292565947241149e-01,7.170263788968824770e-01,7.218225419664268117e-01,7.266187050359712574e-01,7.314148681055154810e-01,7.362110311750599267e-01,7.362110311750599267e-01,7.386091127098320941e-01,7.410071942446042614e-01,7.410071942446042614e-01,7.410071942446042614e-01,7.434052757793764288e-01,8.141486810551559206e-01,8.201438848920863389e-01,8.297362110311750083e-01,8.369304556354916214e-01,8.621103117505996005e-01,9.100719424460431695e-01,9.172661870503596715e-01,9.640287769784172678e-01,9.640287769784172678e-01,9.772182254196640772e-01,9.772182254196640772e-01,9.772182254196640772e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e-01,7.083333333333333703e-01,7.083333333333333703e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.500000000000000000e-01,7.916666666666666297e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,9.166666666666666297e-01,9.166666666666666297e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.318181818181818232e-01,6.363636363636363535e-01,6.856060606060605522e-01,7.196969696969697239e-01,7.310606060606060774e-01,7.386363636363636465e-01,7.500000000000000000e-01,7.575757575757575690e-01,7.765151515151514916e-01,7.878787878787878451e-01,8.030303030303029832e-01,8.106060606060605522e-01,8.219696969696970168e-01,8.295454545454545858e-01,8.333333333333333703e-01,8.371212121212121549e-01,8.560606060606060774e-01,9.128787878787878451e-01,9.393939393939394478e-01,9.431818181818182323e-01,9.886363636363636465e-01,9.962121212121212155e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.833333333333333592e-01,7.166666666666666741e-01,7.833333333333333259e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.000000000000000444e-01,8.333333333333333703e-01,8.333333333333333703e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.666666666666666741e-01,9.833333333333332815e-01,9.833333333333332815e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
5.208333333333333703e-01,8.125000000000000000e-01,8.125000000000000000e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.333333333333333703e-01,8.958333333333333703e-01,9.791666666666666297e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
4.169823232323232043e-01,6.190025252525251931e-01,6.875000000000000000e-01,7.108585858585858563e-01,7.354797979797979002e-01,7.405303030303029832e-01,7.417929292929291707e-01,7.417929292929291707e-01,7.430555555555554692e-01,7.443181818181817677e-01,7.443181818181817677e-01,7.481060606060605522e-01,7.481060606060605522e-01,7.481060606060605522e-01,7.506313131313131493e-01,7.695707070707070718e-01,8.254419191919191157e-01,8.626893939393939226e-01,8.664772727272727071e-01,8.784722222222222099e-01,9.779040404040402201e-01,9.857954545454545858e-01,9.949494949494948060e-01,9.981060606060605522e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.297178130511463912e-01,4.750000000000000333e-01,5.153880070546736913e-01,5.264109347442681441e-01,5.385361552028218313e-01,5.453703703703703942e-01,5.502204585537919801e-01,5.520723104056437514e-01,5.615961199294532413e-01,5.681657848324515037e-01,5.777336860670193586e-01,5.817460317460316777e-01,5.865961199294532635e-01,5.897266313932980619e-01,5.897266313932980619e-01,5.950176366843034081e-01,6.613756613756613945e-01,6.924603174603174427e-01,7.023809523809523281e-01,7.070105820105819783e-01,7.852733686067019381e-01,8.364197530864196928e-01,9.023368606701939187e-01,9.378306878306877925e-01,9.550264550264550012e-01,9.700176366843034081e-01,9.739858906525573623e-01,9.812610229276896856e-01,9.894179894179894186e-01,9.947089947089946538e-01,9.947089947089946538e-01,9.973544973544973269e-01
3.261154855643044193e-01,4.628608923884514059e-01,5.110236220472440527e-01,5.319772528433945880e-01,5.472878390201224574e-01,5.618985126859141754e-01,5.665791776027996329e-01,5.768153980752405152e-01,5.837707786526683540e-01,5.860017497812772813e-01,5.898075240594924384e-01,5.940069991251093473e-01,5.966316710411198043e-01,6.102362204724409711e-01,6.102362204724409711e-01,6.268591426071740136e-01,6.970691163604548768e-01,7.381889763779527769e-01,7.576552930883638792e-01,7.668416447944007563e-01,8.252405949256343964e-01,8.665791776027996773e-01,9.114173228346457156e-01,9.348206474190726700e-01,9.374453193350831270e-01,9.529746281714787104e-01,9.687226596675416745e-01,9.792213473315836136e-01,9.890638670166229662e-01,9.947506561679789749e-01,9.947506561679789749e-01,9.973753280839895430e-01
2.999999999999999889e-01,4.416666666666666519e-01,4.500000000000000111e-01,4.583333333333333148e-01,4.583333333333333148e-01,4.583333333333333148e-01,4.583333333333333148e-01,4.583333333333333148e-01,4.666666666666666741e-01,4.666666666666666741e-01,4.749999999999999778e-01,4.833333333333333370e-01,4.833333333333333370e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.166666666666667185e-01,5.833333333333333703e-01,6.166666666666666963e-01,6.250000000000000000e-01,6.333333333333333037e-01,7.083333333333333703e-01,8.166666666666666519e-01,8.583333333333332815e-01,9.916666666666666963e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.777777777777777846e-01,3.333333333333333148e-01,3.666666666666666408e-01,3.777777777777777679e-01,4.000000000000000222e-01,4.111111111111110938e-01,4.333333333333333481e-01,4.333333333333333481e-01,4.555555555555555469e-01,4.666666666666666741e-01,4.777777777777778012e-01,4.777777777777778012e-01,4.777777777777778012e-01,5.333333333333333259e-01,5.333333333333333259e-01,5.555555555555555802e-01,6.333333333333333037e-01,6.666666666666666297e-01,6.777777777777778123e-01,6.777777777777778123e-01,8.444444444444444420e-01,8.888888888888888395e-01,9.222222222222222765e-01,9.333333333333333481e-01,9.666666666666666741e-01,9.777777777777777457e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
2.435897435897435848e-01,3.589743589743589758e-01,4.487179487179487336e-01,4.615384615384615641e-01,5.000000000000000000e-01,5.128205128205127750e-01,5.128205128205127750e-01,5.256410256410256610e-01,5.256410256410256610e-01,5.384615384615384359e-01,5.512820512820513219e-01,5.512820512820513219e-01,5.512820512820513219e-01,5.512820512820513219e-01,5.512820512820513219e-01,5.512820512820513219e-01,6.282051282051281937e-01,6.666666666666666297e-01,6.794871794871795156e-01,6.794871794871795156e-01,7.179487179487179516e-01,7.692307692307692735e-01,8.717948717948718063e-01,9.487179487179486781e-01,9.615384615384615641e-01,9.743589743589743390e-01,9.871794871794872250e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
